level_0,Time,Year,Week,Month,Rate,Average temperature,Minimum temperature,Maximum temperature,Rainfall,Minimum humidity,Relative humidity,Day length,Duration of sunshine,Soil temperature at 3m,Soil temperature at 5m,Number of Daycare center,Population of Daycare center,outbreak,warning,peak,warning3,warning2,season,Last norovirus detection late,th
44,763,2019,21,5,0.192982456,19.7010356,12.70373377,26.39902597,1.184902597,31.85876623,59.62779333,14.25211039,9.357467532,13.3038961,13.98181818,37371,1365085,1,1,0,1,1,13,0.203125,0.1
45,764,2019,22,5,0.175438596,19.32049,13.15433647,25.56737013,4.225487013,33.19967532,60.65753657,14.4012987,8.195350052,13.76623377,14.01558442,37371,1365085,1,1,0,1,1,13,0.192982456,0.1
46,765,2019,23,6,0.140350877,20.98003247,15.3025974,27.30048701,6.781818182,44.26948052,70.10340909,14.51444805,8.365909091,14.23116883,14.0974026,37371,1365085,1,1,0,0,1,13,0.175438596,0.1
47,766,2019,24,6,0.166666667,19.48454993,15.09642857,24.96022727,1.995292208,50.29205852,74.43901172,14.59090909,6.921174802,14.71818182,14.2012987,37371,1365085,1,1,0,0,0,13,0.140350877,0.1
48,767,2019,25,6,0.0625,21.59012353,17.08165584,27.15275974,0.975,49.86201299,73.91182079,14.62808442,7.75762987,15.17272727,14.35844156,37371,1365085,0,1,0,0,-1,13,0.166666667,0.1
49,768,2019,26,6,0.072463768,22.26869122,18.27061688,27.14886364,12.3025974,57.1461039,79.04633341,14.62256494,6.084577922,15.61428571,14.4961039,37371,1365085,0,1,0,0,0,13,0.0625,0.1
50,769,2019,27,6,0.127272727,23.77045455,18.84594156,29.55178571,0.155844156,47.45913569,73.55113077,14.57321429,8.183116883,16.12207792,14.7,37371,1365085,1,1,0,0,0,13,0.072463768,0.1
51,770,2019,28,7,0.02,22.29512987,19.06493506,26.48587662,4.737824675,57.79696597,76.79538551,14.48701299,4.2625,16.6961039,14.92077922,37371,1365085,0,1,0,-1,-1,13,0.127272727,0.1
52,771,2019,29,7,0.033333333,23.95723802,20.87922078,27.98441558,15.5762987,65.32954545,83.9244682,14.36298701,4.046103896,17.15584416,15.13376623,37371,1365085,0,1,0,-1,-1,13,0.02,0.1
0,772,2019,30,7,0.036363636,26.35441484,23.92172153,29.77711039,9.734415584,71.41062099,86.72870205,14.20876623,3.031347442,17.65064935,15.40649351,37371,1365085,0,0,0,-1,-1,14,0.033333333,0.1
1,773,2019,31,7,0.046511628,27.84253247,24.35052433,32.34134013,3.047727273,60.232628,79.97219175,14.02662338,7.44589248,18.20519481,15.71428571,37371,1365085,0,0,0,-1,-1,14,0.036363636,0.1
2,774,2019,32,8,0.066666667,27.78443845,23.68115577,33.09969585,4.424552172,55.0337737,78.33154866,13.82208539,8.258776692,18.67922078,16.12207792,37371,1365085,0,0,0,-1,-1,14,0.046511628,0.1
3,775,2019,33,8,0.034482759,27.17218276,23.83448276,31.34482759,6.344170772,61.12972085,79.45963264,13.60131363,5.996519265,19.38831169,16.44155844,37371,1365085,0,0,0,-1,-1,14,0.066666667,0.1
4,776,2019,34,8,0,24.78620856,20.76688242,29.78418299,5.067816092,53.58632146,78.14956647,13.36321839,6.159763713,19.92207792,16.77662338,37371,1365085,0,0,0,-1,-1,14,0.034482759,0.1
5,777,2019,35,8,0.054545455,22.82438233,19.05353038,27.50197044,3.147947455,58.26272578,81.40450605,13.12007866,5.548963945,20.2038961,16.99090909,37371,1365085,0,0,0,-1,-1,14,0,0.1
6,778,2019,36,9,0.033898305,23.28936877,20.50030168,26.96335777,11.08850575,70.86042693,87.65664452,12.86256158,1.590161351,20.58181818,17.20909091,37371,1365085,0,0,0,-1,-1,14,0.054545455,0.1
7,779,2019,37,9,0.019607843,23.17044335,19.97027915,27.41494253,4.713300493,63.45812808,83.16268377,12.60279146,3.921541223,20.91688312,17.53896104,37371,1365085,0,0,0,-1,-1,14,0.033898305,0.1
8,780,2019,38,9,0,20.34003477,15.80821018,25.94252874,5.908538588,48.13300493,74.43849899,12.33924466,6.83638004,20.99922078,17.81675325,37371,1365085,0,0,0,-1,-1,14,0.019607843,0.1
9,781,2019,39,9,0,19.17187592,14.99376026,24.43579639,10.44844007,55.6453202,81.14146999,12.07835024,5.163980309,21.12467532,17.98441558,37371,1365085,0,0,0,-1,-1,14,0,0.1
10,782,2019,40,9,0.024390244,20.98736205,17.43957307,25.59786535,21.16108374,64.32300378,85.41279692,11.80591133,4.380816818,21.14155844,18.23896104,37371,1365085,0,0,0,-1,-1,14,0,0.1
11,783,2019,41,10,0.02173913,15.89326765,10.87241379,21.66896552,1.206239737,44.6453202,71.89379654,11.5453202,6.857776759,21.12,18.47337662,37371,1365085,0,0,0,-1,-1,14,0.024390244,0.1
12,784,2019,42,10,0.023255814,14.40077328,9.535303777,20.50853859,1.180788177,49.30213465,76.4914175,11.28604269,6.254022989,20.9038961,18.55324675,37371,1365085,0,0,0,-1,-1,14,0.02173913,0.1
13,785,2019,43,10,0.037037037,15.40492611,10.68078818,21.35155993,0.349261084,46.31691297,73.94220033,11.03448276,6.254515599,20.68571429,18.62597403,37371,1365085,0,0,0,-1,-1,14,0.023255814,0.1
14,786,2019,44,10,0,12.16453202,6.127422003,19.20246305,0.117077176,39.43021346,71.22577997,10.78735632,7.860426929,20.39350649,18.63896104,37371,1365085,0,0,0,-1,-1,14,0.037037037,0.1
15,787,2019,45,11,0,10.60084393,5.109688013,17.96223317,0.265353038,36.48440066,69.67520112,10.55681445,7.445799442,19.98441558,18.44831169,37371,1365085,0,0,0,-1,-1,14,0,0.1
16,788,2019,46,11,0.038461538,8.518543552,2.886206897,14.59819376,1.967487685,42.31527094,70.39983198,10.34203612,5.07775232,19.67532468,18.48571429,37371,1365085,0,0,0,-1,-1,14,0,0.1
17,789,2019,47,11,0.045454545,7.1727422,1.564367816,13.68981938,4.310344828,41.22003284,66.27307061,10.15090312,5.8680834,19.28961039,18.45974026,37371,1365085,0,0,0,0,-1,14,0.038461538,0.1
18,790,2019,48,11,0.032258065,6.535067018,1.82341238,12.37241379,1.082758621,44.62397373,69.51695307,9.985385878,4.833570092,18.78181818,18.37792208,37371,1365085,0,0,0,0,0,14,0.045454545,0.1
19,791,2019,49,12,0.153846154,1.791885287,-2.513300493,6.257142857,2.012479475,37.61412151,61.44724291,9.856650246,5.708805896,18.1974026,18.19350649,37371,1365085,1,1,0,1,1,14,0.032258065,0.1
20,792,2019,50,12,0.379310345,3.354021528,-1.860540277,9.611454157,0.170607553,38.11139115,65.34635162,9.763875205,6.498991866,17.66103896,18.06233766,37371,1365085,1,1,1,1,1,14,0.153846154,0.1
21,793,2019,51,12,0.327868852,3.865030426,-0.663875205,9.167724443,0.367487685,46.41532058,68.64955858,9.716941612,4.876828197,17.05844156,17.8987013,37371,1365085,1,1,0,1,1,14,0.379310345,0.1
22,794,2019,52,12,0.372881356,2.227422003,-2.31954023,7.925944171,0.251559934,40.02298851,66.6408867,9.713300493,5.144315882,16.47142857,17.71558442,37371,1365085,1,1,0,0,1,14,0.327868852,0.1
23,795,2019,53,12,0.275862069,1.1348659,-3.136398467,5.580076628,2.387356322,43.16858238,67.5651341,9.736398467,3.293589058,16.06666667,17.55757576,37371,1365085,1,1,0,0,0,14,0.372881356,0.1
